1053,30,F,2,S28000338
31177,74,M,1,S28000364
20412,12,M,11,S28000353
7065,21,F,14,S28000343
92128,54,M,2,S28000425
39207,24,M,6,S28000372
75450,49,M,8,S28000409
27850,1,M,9,S28000362
89355,46,F,5,S28000423
25232,42,M,12,S28000359
75926,16,F,6,S28000409
59256,8,M,9,S28000392
743,29,F,2,S28000337
14625,59,F,6,S28000348
13458,66,F,1,S28000347
35282,23,M,5,S28000368
61711,24,M,14,S28000397
9640,12,F,5,S28000345
53689,56,F,12,S28000384
59608,19,F,8,S28000392
28073,27,M,4,S28000362
79133,16,F,9,S28000411
48742,16,M,12,S28000381
98036,15,F,5,S28000429
90740,3,F,5,S28000424
13796,18,M,5,S28000348
100294,13,F,9,S28000461
102040,35,F,11,S28000462
71165,80,F,3,S28000404
49267,20,F,5,S28000381
44456,80,F,1,S28000377
1707,14,F,9,S28000339
16070,32,F,12,S28000349
75873,8,F,11,S28000409
57927,57,M,2,S28000390
90348,44,M,8,S28000424
20866,21,F,8,S28000353
22087,52,M,2,S28000356
4180,40,F,2,S28000341
18163,80,F,12,S28000350
100695,25,F,9,S28000461
30991,49,M,8,S28000364
50014,23,M,6,S28000382
32785,77,F,3,S28000365
62562,28,F,8,S28000397
90626,80,M,3,S28000424
101770,1,F,5,S28000462
79087,9,F,11,S28000411
32342,73,M,3,S28000365
68124,1,M,5,S28000403
39649,38,F,11,S28000372
37843,30,F,8,S28000370
67354,44,M,2,S28000402
1406,34,M,4,S28000339
4816,74,F,3,S28000341
38519,80,M,1,S28000371
15846,28,F,4,S28000349
42017,71,F,11,S28000374
77920,49,F,5,S28000410
22449,30,F,2,S28000356
27805,6,M,5,S28000362
26469,36,F,2,S28000360
86656,26,M,12,S28000421
44785,40,M,5,S28000378
19496,19,M,12,S28000352
32401,1,F,11,S28000365
9034,24,M,5,S28000345
25333,54,M,6,S28000359
31150,54,M,12,S28000364
102024,35,F,9,S28000462
3306,17,M,6,S28000341
39927,19,M,14,S28000373
24231,36,M,4,S28000358
68689,40,M,8,S28000403
22751,51,F,2,S28000356
80628,49,F,6,S28000412
100775,33,F,12,S28000461
30460,77,F,1,S28000363
72707,28,M,5,S28000406
18200,8,M,5,S28000351
49115,68,M,3,S28000381
15696,18,F,11,S28000349
12460,56,M,2,S28000347
62200,1,F,5,S28000397
67512,49,M,12,S28000402
89491,40,F,11,S28000423
44291,51,F,4,S28000377
11561,47,F,12,S28000346
39595,48,F,5,S28000372
82186,21,F,2,S28000415
12848,15,F,11,S28000347
81911,50,M,11,S28000415
14481,33,F,9,S28000348
60910,51,M,6,S28000395
34909,32,F,12,S28000367
18142,75,F,3,S28000350
89744,72,F,1,S28000423
100521,35,F,5,S28000461
90187,49,M,2,S28000424
30983,28,M,8,S28000364
44262,62,F,2,S28000377
67615,76,M,1,S28000402
39703,62,F,6,S28000372
8464,43,F,5,S28000344
68966,3,F,5,S28000403
31236,4,F,5,S28000364
83709,46,F,2,S28000416
62501,43,F,5,S28000397
3635,36,M,8,S28000341
94017,23,M,5,S28000427
74602,23,F,5,S28000408
55839,62,F,4,S28000386
38113,20,M,14,S28000371
18696,80,M,4,S28000351
50557,79,M,1,S28000382
93085,80,F,3,S28000425
56020,15,M,11,S28000388
43757,51,M,6,S28000377
97662,50,M,4,S28000429
5748,18,F,6,S28000342
53258,13,F,11,S28000384
88286,63,F,2,S28000422
97372,46,M,5,S28000429
33316,65,M,3,S28000366
15617,15,F,11,S28000349
2160,51,F,2,S28000339
41635,17,F,14,S28000374
72483,7,M,11,S28000406
19939,22,F,6,S28000352
76210,35,F,6,S28000409
4452,25,F,8,S28000341
91445,53,F,11,S28000424
79894,28,M,6,S28000412
98141,15,F,9,S28000429
69623,51,F,6,S28000403
17408,18,F,5,S28000350
3514,27,M,2,S28000341
6548,19,M,14,S28000343
5754,22,F,6,S28000342
83521,1,F,5,S28000416
3860,53,M,5,S28000341
55367,80,M,1,S28000386
54090,48,M,5,S28000385
33999,68,F,3,S28000366
95384,77,F,3,S28000427
54,21,M,14,S28000336
66854,34,F,2,S28000401
55771,38,F,12,S28000386
30629,6,M,5,S28000364
36971,21,F,14,S28000369
28458,21,F,6,S28000362
43827,80,M,3,S28000377
2709,70,M,3,S28000340
46793,47,F,11,S28000379
17133,80,M,1,S28000350
71260,5,M,11,S28000405
14797,6,M,5,S28000349
19044,42,F,11,S28000351
45217,20,F,6,S28000378
50053,18,M,11,S28000382
44472,65,F,3,S28000377
84210,29,M,2,S28000417
102496,33,M,8,S28000468
86916,31,F,2,S28000421
60522,80,M,6,S28000394
61030,38,F,11,S28000395
9237,35,M,5,S28000345
99541,16,M,5,S28000461
75861,15,F,11,S28000409
91513,80,F,1,S28000424
7015,23,F,14,S28000343
48607,15,M,5,S28000381
101082,67,F,3,S28000461
53892,8,M,11,S28000385
52612,7,M,11,S28000384
30295,59,F,2,S28000363
14876,6,M,11,S28000349
19215,71,F,1,S28000351
26681,53,F,12,S28000360
2190,56,F,6,S28000339
74813,52,F,5,S28000408
42014,80,F,3,S28000374
34734,26,F,2,S28000367
22099,62,M,4,S28000356
12283,33,M,5,S28000347
40389,78,M,6,S28000373
18462,28,M,6,S28000351
51863,50,M,9,S28000383
14834,1,M,9,S28000349
67360,44,M,2,S28000402
96871,4,M,9,S28000429
19529,43,M,2,S28000352
84554,74,M,4,S28000418
55959,68,F,12,S28000386
97103,21,M,14,S28000429
55660,32,F,6,S28000386
27879,15,M,11,S28000362
56768,79,F,1,S28000388
94872,28,F,5,S28000427
95128,38,F,12,S28000427
38858,25,F,4,S28000371
4928,14,M,5,S28000342
70942,27,F,11,S28000404
50100,43,M,2,S28000382
82138,7,F,11,S28000415
7297,80,F,1,S28000343
40741,25,F,6,S28000373
48970,55,M,2,S28000381
69917,30,M,2,S28000404
83194,30,M,4,S28000416
40112,30,M,4,S28000373
17052,54,M,6,S28000350
55090,17,M,11,S28000386
45188,6,F,11,S28000378
84315,20,F,8,S28000417
46413,3,F,9,S28000379
41442,57,M,8,S28000374
54781,53,F,2,S28000385
17187,80,M,4,S28000350
18546,56,M,2,S28000351
4630,56,F,4,S28000341
93791,80,F,1,S28000426
44764,49,M,5,S28000378
83750,36,F,4,S28000416
87459,43,M,2,S28000422
98324,21,F,6,S28000429
24560,37,F,2,S28000358
39499,2,F,11,S28000372
57389,28,F,11,S28000389
325,22,F,8,S28000336
10324,58,F,8,S28000345
52286,54,F,4,S28000383
17921,50,F,4,S28000350
53298,22,F,11,S28000384
72257,65,F,1,S28000405
48648,3,M,9,S28000381
81877,59,M,6,S28000415
65927,19,F,5,S28000400
39278,33,M,2,S28000372
79938,49,M,9,S28000412
56749,75,F,1,S28000388
85683,20,M,6,S28000420
95352,69,F,1,S28000427
91903,27,M,2,S28000425
73765,31,F,12,S28000406
39740,80,F,1,S28000372
86997,41,F,5,S28000421
14238,7,F,5,S28000348
52494,78,F,4,S28000383
30812,20,M,12,S28000364
39371,57,M,2,S28000372
47836,2,F,9,S28000380
68394,41,M,2,S28000403
47103,7,M,5,S28000380
54712,40,F,11,S28000385
72399,9,M,5,S28000406
56155,34,M,5,S28000388
48028,48,F,2,S28000380
29546,55,M,8,S28000363
28435,1,F,11,S28000362
81388,24,M,5,S28000415
41693,30,F,2,S28000374
34042,74,F,12,S28000366
86646,41,M,9,S28000421
95894,52,M,6,S28000428
98083,7,F,5,S28000429
38228,29,M,2,S28000371
21645,15,M,5,S28000356
16876,45,M,8,S28000350
37159,35,F,8,S28000369
46783,34,F,11,S28000379
23355,57,M,4,S28000357
89196,12,F,11,S28000423
36793,32,M,14,S28000369
17753,49,F,9,S28000350
59153,28,F,11,S28000391
23494,22,F,2,S28000357
6977,23,F,14,S28000343
13376,53,F,5,S28000347
66546,35,M,10,S28000401
2264,65,F,3,S28000339
49236,2,F,11,S28000381
84294,54,M,8,S28000417
77069,38,M,5,S28000410
38893,35,F,5,S28000371
15903,30,F,6,S28000349
85782,38,M,4,S28000420
62003,36,M,9,S28000397
1620,58,M,12,S28000339
1120,63,F,4,S28000338
84649,50,F,8,S28000418
29555,62,M,11,S28000363
49578,58,F,6,S28000381
70124,31,M,6,S28000404
85322,26,F,2,S28000419
77899,40,F,5,S28000410
39471,7,F,9,S28000372
93670,47,F,11,S28000426
41235,32,M,2,S28000374
19027,43,F,11,S28000351
73400,21,F,5,S28000406
11788,78,F,1,S28000346
64071,35,F,5,S28000398
54640,33,F,9,S28000385
82170,9,F,11,S28000415
35375,42,M,2,S28000368
63354,47,M,8,S28000398
99482,4,M,11,S28000461
3699,37,M,8,S28000341
31209,70,M,3,S28000364
23808,25,F,11,S28000357
11008,61,M,12,S28000346
17989,53,F,11,S28000350
46298,55,M,12,S28000379
51043,47,F,5,S28000382
73514,42,F,4,S28000406
82046,9,F,5,S28000415
3623,43,M,6,S28000341
89870,67,F,12,S28000423
31511,25,F,4,S28000364
9810,22,F,6,S28000345
59534,68,M,1,S28000392
3690,47,M,8,S28000341
34621,4,F,11,S28000367
11164,11,F,5,S28000346
41337,38,M,8,S28000374
88224,28,F,12,S28000422
102491,35,M,6,S28000468
21493,31,M,2,S28000355
82381,43,F,5,S28000415
77529,15,F,5,S28000410
87749,75,M,1,S28000422
69500,32,F,11,S28000403
100543,28,F,5,S28000461
23632,33,F,2,S28000357
56831,2,M,9,S28000389
56979,32,M,4,S28000389
20668,50,M,2,S28000353
57794,35,M,4,S28000390
8956,9,M,5,S28000345
83133,25,M,2,S28000416
74679,46,F,5,S28000408
6361,79,F,3,S28000342
3487,27,M,2,S28000341
30284,63,F,2,S28000363
50244,29,M,5,S28000382
29882,20,F,6,S28000363
34942,63,F,2,S28000367
67324,42,M,2,S28000402
73463,23,F,14,S28000406
63612,80,M,1,S28000398
78931,60,M,8,S28000411
26656,51,F,4,S28000360
6466,19,M,8,S28000343
15408,64,M,6,S28000349
53508,49,F,11,S28000384
7932,61,M,4,S28000344
37683,19,F,14,S28000370
92319,70,M,3,S28000425
92409,6,F,5,S28000425
94046,22,M,6,S28000427
7114,20,F,14,S28000343
60603,33,F,2,S28000394
70801,32,F,5,S28000404
91499,77,F,1,S28000424
44338,51,F,5,S28000377
101969,44,F,5,S28000462
45101,5,F,5,S28000378
47367,48,M,4,S28000380
86859,22,F,2,S28000421
70881,46,F,8,S28000404
67090,68,F,1,S28000401
41349,38,M,9,S28000374
92549,22,F,12,S28000425
38605,2,F,11,S28000371
78704,25,M,2,S28000411
83120,36,M,2,S28000416
16383,7,M,5,S28000350
45708,70,F,3,S28000378
91058,44,F,5,S28000424
102626,43,F,5,S28000468
6546,23,M,14,S28000343
34641,12,F,11,S28000367
101057,76,F,3,S28000461
93443,65,M,3,S28000426
18360,40,M,2,S28000351
80294,5,F,5,S28000412
99627,49,M,2,S28000461
100544,27,F,5,S28000461
8998,5,M,11,S28000345
36756,34,M,8,S28000369
63156,48,M,4,S28000398
85077,57,M,2,S28000419
27406,23,F,12,S28000361
16953,50,M,2,S28000350
31452,33,F,2,S28000364
74398,46,M,12,S28000408
31574,25,F,6,S28000364
49077,79,M,1,S28000381
43492,27,M,2,S28000377
79357,32,F,11,S28000411
30300,63,F,2,S28000363
27701,50,F,10,S28000361
77041,38,M,5,S28000410
13448,75,F,1,S28000347
101409,46,M,6,S28000462
34813,39,F,9,S28000367
390,30,F,2,S28000336
100132,67,M,3,S28000461
80986,55,F,12,S28000412
53214,12,F,11,S28000384
5001,18,M,5,S28000342
71928,49,F,4,S28000405
15908,30,F,6,S28000349
5356,50,M,2,S28000342
15602,13,F,11,S28000349
98639,38,F,5,S28000429
75451,46,M,8,S28000409
38077,22,M,14,S28000371
3072,50,F,2,S28000340
16885,29,M,9,S28000350
9631,80,M,8,S28000345
47918,16,F,2,S28000380
7103,19,F,14,S28000343
11896,15,M,5,S28000347
19604,33,M,5,S28000352
29125,23,M,11,S28000363
20829,3,F,11,S28000353
71517,25,M,10,S28000405
95680,31,M,2,S28000428
95226,53,F,6,S28000427
42383,55,M,4,S28000375
86522,35,M,2,S28000421
41867,57,F,2,S28000374
61720,32,M,2,S28000397
95492,2,M,9,S28000428
89915,14,M,5,S28000424
37503,47,M,5,S28000370
48412,51,F,6,S28000380
71175,80,F,6,S28000404
7764,33,M,8,S28000344
60309,73,F,3,S28000393
96138,21,F,6,S28000428
62538,33,F,6,S28000397
63326,36,M,8,S28000398
16777,33,M,5,S28000350
10982,50,M,6,S28000346
73659,32,F,6,S28000406
81434,17,M,10,S28000415
7460,19,M,14,S28000344
35690,80,M,3,S28000368
30835,36,M,2,S28000364
5745,20,F,6,S28000342
93260,39,M,2,S28000426
24458,6,F,11,S28000358
31653,45,F,11,S28000364
20228,53,F,2,S28000352
41186,39,M,2,S28000374
23679,27,F,4,S28000357
66759,13,F,11,S28000401
8392,30,F,4,S28000344
9437,50,M,2,S28000345
68133,10,M,5,S28000403
21501,25,M,8,S28000355
36757,27,M,8,S28000369
92933,52,F,6,S28000425
60800,12,M,11,S28000395
44186,33,F,9,S28000377
22243,5,F,5,S28000356
7936,53,M,4,S28000344
90553,51,M,6,S28000424
38028,17,M,11,S28000371
11427,37,F,5,S28000346
72040,47,F,11,S28000405
95654,32,M,2,S28000428
9972,33,F,4,S28000345
74544,12,F,5,S28000408
15394,54,M,4,S28000349
71094,80,F,1,S28000404
2179,51,F,4,S28000339
10829,46,M,6,S28000346
87276,11,M,11,S28000422
65028,18,F,5,S28000399
86547,38,M,2,S28000421
55497,15,F,11,S28000386
24085,23,M,5,S28000358
58164,18,F,14,S28000390
61628,6,M,11,S28000397
59249,10,M,5,S28000392
69051,3,F,9,S28000403
73852,64,F,4,S28000406
42428,74,M,1,S28000375
6986,19,F,14,S28000343
28621,35,F,8,S28000362
67749,19,F,12,S28000402
93451,76,M,6,S28000426
101007,80,F,1,S28000461
91502,80,F,1,S28000424
21594,42,F,5,S28000355
87500,38,M,5,S28000422
77322,55,M,5,S28000410
62362,47,F,2,S28000397
96780,15,M,5,S28000429
65043,18,F,5,S28000399
53643,59,F,4,S28000384
2521,34,M,4,S28000340
12262,26,M,5,S28000347
73235,9,F,5,S28000406
26853,20,M,5,S28000361
46990,78,F,1,S28000379
93256,44,M,2,S28000426
98392,16,F,12,S28000429
51153,45,F,9,S28000382
60693,59,F,2,S28000394
28165,37,M,11,S28000362
83207,45,M,5,S28000416
67929,38,F,11,S28000402
48391,58,F,4,S28000380
1848,16,F,14,S28000339
71005,55,F,2,S28000404
85777,39,M,4,S28000420
80750,41,F,11,S28000412
65156,41,F,6,S28000399
67384,37,M,2,S28000402
43084,67,M,4,S28000376
94477,71,M,1,S28000427
77972,39,F,5,S28000410
52261,61,F,2,S28000383
26884,20,M,12,S28000361
35813,10,F,11,S28000368
29127,23,M,11,S28000363
74493,72,M,1,S28000408
2051,30,F,8,S28000339
79517,80,F,3,S28000411
60389,21,M,12,S28000394
97287,38,M,5,S28000429
94023,18,M,5,S28000427
7880,51,M,2,S28000344
65826,6,F,5,S28000400
8657,51,F,2,S28000344
32034,1,M,11,S28000365
53651,56,F,4,S28000384
49737,65,F,3,S28000381
65329,80,F,3,S28000399
24500,23,F,11,S28000358
51287,55,F,4,S28000382
83550,12,F,9,S28000416
71879,16,F,14,S28000405
10062,33,F,5,S28000345
65292,80,F,1,S28000399
12898,21,F,2,S28000347
89404,49,F,6,S28000423
20357,6,M,5,S28000353
18451,33,M,5,S28000351
46188,51,M,2,S28000379
93898,6,M,9,S28000427
20533,38,M,2,S28000353
93800,66,F,1,S28000426
90664,77,M,3,S28000424
26506,39,F,4,S28000360
57704,28,M,2,S28000390
86254,51,F,4,S28000420
3735,34,M,12,S28000341
14052,50,M,4,S28000348
78584,8,M,11,S28000411
97507,34,M,8,S28000429
97693,55,M,4,S28000429
34975,55,F,4,S28000367
19318,15,M,5,S28000352
34723,43,F,2,S28000367
66568,59,M,2,S28000401
79660,1,M,11,S28000412
52354,67,F,1,S28000383
48461,51,F,12,S28000380
23404,77,M,1,S28000357
6259,80,F,1,S28000342
48209,25,F,9,S28000380
9596,65,M,3,S28000345
32100,33,M,2,S28000365
14090,51,M,6,S28000348
29836,15,F,11,S28000363
85912,59,M,5,S28000420
6202,59,F,6,S28000342
93173,4,M,9,S28000426
61790,40,M,2,S28000397
82800,65,F,1,S28000415
73631,44,F,5,S28000406
61900,45,M,5,S28000397
25375,70,M,1,S28000359
57982,73,M,1,S28000390
2812,21,F,14,S28000340
16177,54,F,6,S28000349
91024,48,F,4,S28000424
15956,31,F,9,S28000349
72025,47,F,11,S28000405
69407,27,F,6,S28000403
50539,52,M,12,S28000382
91806,4,M,11,S28000425
23736,38,F,6,S28000357
74162,74,F,12,S28000406
48775,29,M,2,S28000381
65487,23,M,11,S28000400
101946,39,F,5,S28000462
18864,20,F,11,S28000351
8610,26,F,12,S28000344
11609,54,F,4,S28000346
95061,36,F,11,S28000427
59811,50,F,8,S28000392
8414,27,F,4,S28000344
41558,1,F,11,S28000374
48313,63,F,2,S28000380
19858,12,F,11,S28000352
45433,48,F,11,S28000378
51392,53,F,12,S28000382
56810,7,M,5,S28000389
60908,57,M,6,S28000395
78843,47,M,9,S28000411
67323,41,M,2,S28000402
92224,62,M,6,S28000425
61994,35,M,8,S28000397
54837,50,F,6,S28000385
25166,36,M,6,S28000359
58569,20,M,14,S28000391
19586,27,M,5,S28000352
46764,40,F,11,S28000379
83918,46,F,12,S28000416
32651,28,F,12,S28000365
73893,60,F,6,S28000406
42517,2,F,11,S28000375
98593,39,F,5,S28000429
78614,6,M,11,S28000411
64249,41,F,9,S28000398
21686,1,M,9,S28000356
86827,3,F,11,S28000421
28130,44,M,6,S28000362
3371,25,M,2,S28000341
93216,17,M,5,S28000426
56705,52,F,5,S28000388
31416,20,F,11,S28000364
56739,56,F,12,S28000388
23602,46,F,2,S28000357
43095,1,F,5,S28000376
92815,42,F,12,S28000425
64913,66,M,3,S28000399
29208,34,M,2,S28000363
74184,4,M,5,S28000408
84175,24,M,14,S28000417
58003,77,M,3,S28000390
44928,50,M,4,S28000378
59471,34,M,14,S28000392
8763,65,F,1,S28000344
52487,80,F,3,S28000383
27329,1,F,11,S28000361
80215,69,M,3,S28000412
52008,11,F,9,S28000383
77406,61,M,12,S28000410
28223,50,M,2,S28000362
64564,74,F,6,S28000398
66215,65,F,1,S28000400
14676,79,F,1,S28000348
89865,80,F,12,S28000423
6713,25,M,6,S28000343
51539,2,M,5,S28000383
55443,3,F,5,S28000386
39006,26,F,11,S28000371
43501,36,M,2,S28000377
94718,9,F,11,S28000427
102793,9,F,5,S28000491
87920,22,F,5,S28000422
1664,70,M,3,S28000339
25475,6,F,11,S28000359
7458,17,M,14,S28000344
50353,40,M,9,S28000382
77932,28,F,5,S28000410
35423,35,M,5,S28000368
102811,17,F,6,S28000491
18137,68,F,3,S28000350
36337,64,F,12,S28000368
70592,37,F,2,S28000404
100076,59,M,12,S28000461
54231,54,M,4,S28000385
58577,22,M,14,S28000391
43347,10,M,9,S28000377
66780,18,F,2,S28000401
27886,11,M,11,S28000362
22201,80,M,3,S28000356
68215,3,M,11,S28000403
79098,6,F,11,S28000411
83236,49,M,5,S28000416
47258,20,M,11,S28000380
99914,64,M,4,S28000461
76304,29,F,11,S28000409
4472,46,F,8,S28000341
48132,47,F,5,S28000380
32634,29,F,11,S28000365
12606,77,M,1,S28000347
24428,1,F,11,S28000358
16036,29,F,11,S28000349
14867,1,M,11,S28000349
88723,27,M,4,S28000423
6865,22,F,2,S28000343
22331,13,F,11,S28000356
89429,30,F,8,S28000423
11239,1,F,11,S28000346
74203,3,M,5,S28000408
88898,57,M,2,S28000423
64712,43,M,4,S28000399
98989,51,F,2,S28000429
56376,4,F,5,S28000388
66962,31,F,11,S28000401
55694,47,F,9,S28000386
97714,62,M,4,S28000429
22810,59,F,8,S28000356
90879,19,F,5,S28000424
20912,47,F,2,S28000353
53795,73,F,12,S28000384
30106,49,F,9,S28000363
2943,33,F,4,S28000340
7584,34,M,2,S28000344
2298,1,M,5,S28000340
83102,34,M,2,S28000416
84928,27,M,4,S28000419
58579,20,M,14,S28000391
97857,78,M,1,S28000429
72339,1,M,5,S28000406
12416,47,M,11,S28000347
92486,11,F,11,S28000425
34185,19,M,11,S28000367
30184,42,F,11,S28000363
63560,54,M,6,S28000398
84911,40,M,4,S28000419
28938,5,M,5,S28000363
78874,59,M,2,S28000411
98790,29,F,6,S28000429
96486,62,F,6,S28000428
75466,28,M,9,S28000409
3205,3,M,5,S28000341
48782,41,M,2,S28000381
94643,14,F,9,S28000427
22909,72,F,3,S28000356
6895,22,F,11,S28000343
19131,61,F,4,S28000351
98427,43,F,2,S28000429
85482,28,F,12,S28000419
48214,35,F,9,S28000380
87867,12,F,11,S28000422
102208,59,F,6,S28000462
61296,61,M,4,S28000396
42394,54,M,8,S28000375
54288,78,M,1,S28000385
76620,69,F,3,S28000409
20534,46,M,2,S28000353
24786,80,F,1,S28000358
22542,32,F,5,S28000356
6785,61,M,4,S28000343
2745,5,F,11,S28000340
6505,23,M,14,S28000343
60644,28,F,11,S28000394
33697,49,F,11,S28000366
21162,57,F,11,S28000353
89007,53,M,12,S28000423
98290,18,F,5,S28000429
78725,25,M,2,S28000411
7471,21,M,14,S28000344
37315,12,M,11,S28000370
23770,38,F,8,S28000357
97701,50,M,4,S28000429
63880,29,F,2,S28000398
45472,60,F,2,S28000378
63754,4,F,9,S28000398
88292,52,F,4,S28000422
2625,27,M,12,S28000340
38629,23,F,2,S28000371
62809,15,M,5,S28000398
90817,6,F,11,S28000424
80486,19,F,11,S28000412
23936,79,F,1,S28000357
50217,32,M,5,S28000382
92180,60,M,4,S28000425
7851,46,M,14,S28000344
18773,8,F,11,S28000351
60152,48,F,2,S28000393
69478,34,F,9,S28000403
82448,29,F,5,S28000415
52709,20,M,10,S28000384
80733,25,F,11,S28000412
83523,8,F,5,S28000416
96773,1,M,5,S28000429
60944,5,F,9,S28000395
62599,28,F,8,S28000397
58905,19,F,6,S28000391
12228,43,M,2,S28000347
102503,39,M,9,S28000468
1356,27,M,2,S28000339
49333,37,F,2,S28000381
84852,46,M,2,S28000419
60416,33,M,4,S28000394
97696,51,M,4,S28000429
19231,75,F,1,S28000351
78138,42,F,11,S28000410
101596,58,M,6,S28000462
13841,16,M,12,S28000348
15632,23,F,2,S28000349
62581,31,F,8,S28000397
74736,40,F,8,S28000408
45612,79,F,1,S28000378
14373,40,F,2,S28000348
8331,30,F,2,S28000344
12830,8,F,11,S28000347
66777,14,F,11,S28000401
7620,28,M,2,S28000344
8422,43,F,4,S28000344
42691,33,F,11,S28000375
40321,59,M,5,S28000373
69533,26,F,12,S28000403
85336,37,F,2,S28000419
31723,35,F,12,S28000364
50776,1,F,11,S28000382
75673,80,M,1,S28000409
42258,42,M,5,S28000375
84192,23,M,14,S28000417
52134,28,F,5,S28000383
70208,42,M,8,S28000404
2280,74,F,3,S28000339
60864,39,M,6,S28000395
28792,61,F,10,S28000362
38014,17,M,6,S28000371
95575,20,M,5,S28000428
54838,50,F,6,S28000385
29241,30,M,5,S28000363
3386,47,M,2,S28000341
3031,27,F,11,S28000340
12242,29,M,4,S28000347
83567,5,F,11,S28000416
21076,48,F,12,S28000353
101123,11,M,5,S28000462
6496,22,M,14,S28000343
95860,55,M,4,S28000428
46060,39,M,5,S28000379
71303,22,M,8,S28000405
93159,3,M,5,S28000426
71992,40,F,8,S28000405
37474,48,M,2,S28000370
23932,80,F,1,S28000357
100073,61,M,10,S28000461
43926,1,F,5,S28000377
77123,43,M,6,S28000410
44118,44,F,5,S28000377
41117,23,M,8,S28000374
9746,1,F,9,S28000345
94254,46,M,6,S28000427
5106,45,M,2,S28000342
38088,18,M,14,S28000371
22118,55,M,4,S28000356
7043,20,F,14,S28000343
10073,47,F,5,S28000345
59194,54,F,5,S28000391
22706,33,F,12,S28000356
40861,39,F,14,S28000373
37038,22,F,14,S28000369
75840,12,F,9,S28000409
59828,78,F,1,S28000392
36674,36,M,2,S28000369
17282,12,F,5,S28000350
55185,39,M,5,S28000386
76368,60,F,2,S28000409
26717,76,F,3,S28000360
29166,21,M,14,S28000363
74661,41,F,4,S28000408
3492,28,M,2,S28000341
77508,75,M,6,S28000410
52568,3,M,9,S28000384
85257,19,F,6,S28000419
81180,8,M,5,S28000415
11419,46,F,5,S28000346
74521,80,M,4,S28000408
24318,53,M,2,S28000358
40827,31,F,11,S28000373
24397,11,F,5,S28000358
84076,65,F,1,S28000416
38136,25,M,2,S28000371
1487,35,M,8,S28000339
69186,27,F,2,S28000403
57396,30,F,11,S28000389
20706,52,M,8,S28000353
42882,79,F,1,S28000375
55020,1,M,11,S28000386
96979,21,M,5,S28000429
1583,53,M,4,S28000339
32391,4,F,11,S28000365
90963,19,F,12,S28000424
87283,3,M,11,S28000422
23437,72,M,6,S28000357
35920,17,F,10,S28000368
23748,25,F,8,S28000357
57712,47,M,2,S28000390
53567,38,F,11,S28000384
36065,36,F,5,S28000368
9487,53,M,5,S28000345
52793,25,M,2,S28000384
27889,15,M,11,S28000362
4750,80,F,1,S28000341
34112,5,M,11,S28000367
31931,70,F,3,S28000364
20426,12,M,11,S28000353
91998,44,M,5,S28000425
34995,51,F,6,S28000367
67645,11,F,5,S28000402
96734,9,M,5,S28000429
68572,34,M,5,S28000403
87429,37,M,2,S28000422
78609,1,M,11,S28000411
62917,24,M,2,S28000398
28423,1,F,11,S28000362
62169,10,F,5,S28000397
29950,48,F,2,S28000363
56529,49,F,5,S28000388
92230,54,M,6,S28000425
3536,30,M,4,S28000341
100152,68,M,3,S28000461
26186,37,M,5,S28000360
54714,43,F,11,S28000385
57846,32,M,12,S28000390
13380,53,F,5,S28000347
11247,19,F,5,S28000346
83649,19,F,11,S28000416
50409,61,M,2,S28000382
28577,28,F,5,S28000362
20799,11,F,11,S28000353
69860,23,M,8,S28000404
54478,17,F,6,S28000385
41849,34,F,12,S28000374
80488,24,F,11,S28000412
37130,31,F,5,S28000369
9938,42,F,2,S28000345
48008,21,F,12,S28000380
92235,52,M,6,S28000425
55837,62,F,4,S28000386
39996,29,M,2,S28000373
70155,44,M,8,S28000404
43811,69,M,3,S28000377
91313,51,F,2,S28000424
8897,3,M,5,S28000345
51943,66,M,3,S28000383
79210,30,F,4,S28000411
37216,56,F,2,S28000369
76002,33,F,2,S28000409
87199,78,F,6,S28000421
27322,9,F,11,S28000361
69984,49,M,2,S28000404
12699,73,M,3,S28000347
100492,44,F,4,S28000461
99430,3,M,5,S28000461
73759,25,F,12,S28000406
55987,13,M,9,S28000388
29388,40,M,10,S28000363
83658,24,F,11,S28000416
84502,49,M,8,S28000418
41137,20,M,12,S28000374
18964,41,F,6,S28000351
49636,80,F,1,S28000381
43659,33,M,12,S28000377
67329,32,M,2,S28000402
53384,48,F,5,S28000384
32114,32,M,2,S28000365
47650,55,M,6,S28000380
23558,24,F,14,S28000357
64842,62,M,4,S28000399
59077,26,F,4,S28000391
48774,28,M,2,S28000381
21898,45,M,2,S28000356
74057,71,F,1,S28000406
79560,5,M,5,S28000412
89147,8,F,5,S28000423
42006,75,F,3,S28000374
45614,68,F,1,S28000378
27024,29,M,5,S28000361
35683,79,M,1,S28000368
91491,80,F,1,S28000424
97518,27,M,8,S28000429
26747,2,M,5,S28000361
71496,25,M,8,S28000405
47002,76,F,1,S28000379
12428,29,M,12,S28000347
71532,25,M,12,S28000405
6704,26,M,5,S28000343
14096,58,M,6,S28000348
30616,4,M,5,S28000364
82720,55,F,4,S28000415
41318,37,M,8,S28000374
84293,52,M,5,S28000417
36862,68,M,1,S28000369
4463,27,F,8,S28000341
77262,64,M,4,S28000410
31221,67,M,6,S28000364
6141,57,F,4,S28000342
95508,1,M,11,S28000428
56228,36,M,12,S28000388
90387,48,M,9,S28000424
61518,6,M,5,S28000397
